DatosMinDatos_Sexo,DatosMinDatos_Zona,DatosMinDatos_Departamento,DatosMinDatos_Etario,DatosMinDatos_Grupo,DatosMinDatos_No_carente,DatosMinDatos_Valor,DatosMinDatos_Total,DatosMinDatos_Proporción,DatosMinDatos_Variable,DatosMinDatos_ID,DatosMinDatos_Nombre_dpto
Hombre,Rural,73,Mayor,Venezolana,712,378,1090,0.346786866632059,Sin combustible adecuado para cocinar,262,Tolima
Hombre,Rural,73,Mayor,Venezolana,712,378,1090,0.346786866632059,Sin recogida de basuras,1330,Tolima
Hombre,Rural,73,Mayor,Venezolana,801,290,1090,0.265726445948995,Sin acueducto,1864,Tolima
Hombre,Rural,73,Mayor,Venezolana,887,203,1090,0.186125199711645,Sin refrigerador,4502,Tolima
Hombre,Rural,73,Mayor,Venezolana,898,193,1090,0.176639882530115,Sin sanitario,5036,Tolima
Hombre,Rural,73,Mayor,Venezolana,1090,0,1090,0,Sin electricidad,5570,Tolima
Hombre,Rural,73,Mayor,Venezolana,1090,0,1090,0,Sin empleo,7138,Tolima
Hombre,Rural,73,Mayor,Venezolana,1090,0,1090,0,Sin espacio exclusivo para la cocina,3434,Tolima
Hombre,Rural,73,Mayor,Venezolana,1090,0,1090,0,Sin paredes duraderas,6638,Tolima
Hombre,Rural,73,Mayor,Venezolana,1090,0,1090,0,Sin pisos duraderos,6104,Tolima
Hombre,Rural,73,Menor,Colombiana,6194,81499,87693,0.929369869087209,Sin internet,3965,Tolima
Hombre,Rural,73,Menor,Colombiana,9969,1158,11127,0.104092780475442,Sin empleo,7136,Tolima
Hombre,Rural,73,Menor,Colombiana,11600,76093,87693,0.86772290017656,Sin alcantarillado,2897,Tolima
Hombre,Rural,73,Menor,Colombiana,14893,72800,87693,0.830172466976453,Sin recogida de basuras,1327,Tolima
Hombre,Rural,73,Menor,Colombiana,19789,23578,43367,0.543682537061885,Sin suministro continuo de agua,2378,Tolima
Hombre,Rural,73,Menor,Colombiana,42404,45289,87693,0.51645067954892,Sin combustible adecuado para cocinar,259,Tolima
Hombre,Rural,73,Menor,Colombiana,43367,44325,87693,0.505462607903757,Sin acueducto,1861,Tolima
Hombre,Rural,73,Menor,Colombiana,46699,40994,87693,0.46746896806611,Hacinamiento,793,Tolima
Hombre,Rural,73,Menor,Colombiana,65334,22358,87693,0.254961158125651,Sin refrigerador,4499,Tolima
Hombre,Rural,73,Menor,Colombiana,66738,20954,87693,0.238952989603585,Sin sanitario,5033,Tolima
Hombre,Rural,73,Menor,Colombiana,73492,14201,87693,0.161936114886605,Sin paredes duraderas,6635,Tolima
Hombre,Rural,73,Menor,Colombiana,76021,11671,87693,0.133095183603019,Sin espacio exclusivo para la cocina,3431,Tolima
Hombre,Rural,73,Menor,Colombiana,81408,6285,87693,0.0716688259106542,Sin pisos duraderos,6101,Tolima
Hombre,Rural,73,Menor,Colombiana,85889,1804,87693,0.0205703140955926,Sin electricidad,5567,Tolima
Hombre,Rural,73,Menor,Venezolana,0,974,974,1,Sin internet,3966,Tolima
Hombre,Rural,73,Menor,Venezolana,49,925,974,0.949231484827527,Hacinamiento,794,Tolima
Hombre,Rural,73,Menor,Venezolana,213,712,925,0.770081840152586,Sin suministro continuo de agua,2379,Tolima
Hombre,Rural,73,Menor,Venezolana,213,762,974,0.781754439633788,Sin alcantarillado,2898,Tolima
Hombre,Rural,73,Menor,Venezolana,762,213,974,0.218245556260774,Sin refrigerador,4500,Tolima
Hombre,Rural,73,Menor,Venezolana,925,49,974,0.0507685102459473,Sin acueducto,1862,Tolima
Hombre,Rural,73,Menor,Venezolana,925,49,974,0.0507685102459473,Sin recogida de basuras,1328,Tolima
Hombre,Rural,73,Menor,Venezolana,925,49,974,0.0507685102459473,Sin sanitario,5034,Tolima
Hombre,Rural,73,Menor,Venezolana,974,0,974,0,Sin combustible adecuado para cocinar,260,Tolima
Hombre,Rural,73,Menor,Venezolana,974,0,974,0,Sin electricidad,5568,Tolima
Hombre,Rural,73,Menor,Venezolana,974,0,974,0,Sin espacio exclusivo para la cocina,3432,Tolima
Hombre,Rural,73,Menor,Venezolana,974,0,974,0,Sin paredes duraderas,6636,Tolima
Hombre,Rural,73,Menor,Venezolana,974,0,974,0,Sin pisos duraderos,6102,Tolima
Hombre,Rural,76,Mayor,Colombiana,64284,177394,241678,0.734008914325815,Sin internet,3971,Valle del Cauca
Hombre,Rural,76,Mayor,Colombiana,81224,160454,241678,0.663916593290919,Sin alcantarillado,2903,Valle del Cauca
Hombre,Rural,76,Mayor,Colombiana,124017,117662,241678,0.486851534932373,Sin recogida de basuras,1333,Valle del Cauca
Hombre,Rural,76,Mayor,Colombiana,149385,12720,162105,0.0784677832269208,Sin suministro continuo de agua,2383,Valle del Cauca
Hombre,Rural,76,Mayor,Colombiana,162105,79573,241678,0.329253379697979,Sin acueducto,1867,Valle del Cauca
Hombre,Rural,76,Mayor,Colombiana,177107,64572,241678,0.267180558957689,Sin combustible adecuado para cocinar,265,Valle del Cauca
Hombre,Rural,76,Mayor,Colombiana,185411,56267,241678,0.23281824110057,Sin sanitario,5039,Valle del Cauca
Hombre,Rural,76,Mayor,Colombiana,198386,43292,241678,0.179132309714066,Sin paredes duraderas,6641,Valle del Cauca
Hombre,Rural,76,Mayor,Colombiana,201716,39963,241678,0.165355406192692,Hacinamiento,799,Valle del Cauca
Hombre,Rural,76,Mayor,Colombiana,202630,39049,241678,0.16157323120312,Sin refrigerador,4505,Valle del Cauca
Hombre,Rural,76,Mayor,Colombiana,203433,38246,241678,0.158249632569564,Sin espacio exclusivo para la cocina,3437,Valle del Cauca
Hombre,Rural,76,Mayor,Colombiana,204494,11901,216396,0.0549980891487215,Sin empleo,7140,Valle del Cauca
Hombre,Rural,76,Mayor,Colombiana,236066,5613,241678,0.023223093168442,Sin electricidad,5573,Valle del Cauca
Hombre,Rural,76,Mayor,Colombiana,239178,2500,241678,0.0103454590894346,Sin pisos duraderos,6107,Valle del Cauca
Hombre,Rural,76,Mayor,Retornada,0,81,81,1,Sin suministro continuo de agua,2384,Valle del Cauca
Hombre,Rural,76,Mayor,Retornada,81,572,652,0.876542287435312,Sin acueducto,1868,Valle del Cauca
Hombre,Rural,76,Mayor,Retornada,81,572,652,0.876542287435312,Sin alcantarillado,2904,Valle del Cauca
Hombre,Rural,76,Mayor,Retornada,81,572,652,0.876542287435312,Sin internet,3972,Valle del Cauca
Hombre,Rural,76,Mayor,Retornada,81,572,652,0.876542287435312,Sin recogida de basuras,1334,Valle del Cauca
Hombre,Rural,76,Mayor,Retornada,402,251,652,0.384333811635199,Sin combustible adecuado para cocinar,266,Valle del Cauca
Hombre,Rural,76,Mayor,Retornada,402,251,652,0.384333811635199,Sin paredes duraderas,6642,Valle del Cauca
Hombre,Rural,76,Mayor,Retornada,652,0,652,0,Hacinamiento,800,Valle del Cauca
Hombre,Rural,76,Mayor,Retornada,652,0,652,0,Sin electricidad,5574,Valle del Cauca
Hombre,Rural,76,Mayor,Retornada,652,0,652,0,Sin empleo,7141,Valle del Cauca
Hombre,Rural,76,Mayor,Retornada,652,0,652,0,Sin espacio exclusivo para la cocina,3438,Valle del Cauca
Hombre,Rural,76,Mayor,Retornada,652,0,652,0,Sin pisos duraderos,6108,Valle del Cauca
Hombre,Rural,76,Mayor,Retornada,652,0,652,0,Sin refrigerador,4506,Valle del Cauca
Hombre,Rural,76,Mayor,Retornada,652,0,652,0,Sin sanitario,5040,Valle del Cauca
Hombre,Rural,76,Mayor,Venezolana,297,1735,2033,0.853719111134727,Sin internet,3973,Valle del Cauca
Hombre,Rural,76,Mayor,Venezolana,375,1657,2033,0.815468011172068,Hacinamiento,801,Valle del Cauca
Hombre,Rural,76,Mayor,Venezolana,962,1071,2033,0.526832299420094,Sin alcantarillado,2905,Valle del Cauca
Hombre,Rural,76,Mayor,Venezolana,1039,0,1039,0,Sin suministro continuo de agua,2385,Valle del Cauca
Hombre,Rural,76,Mayor,Venezolana,1039,993,2033,0.488581115819438,Sin acueducto,1869,Valle del Cauca
Hombre,Rural,76,Mayor,Venezolana,1235,798,2033,0.392430820306715,Sin refrigerador,4507,Valle del Cauca
Hombre,Rural,76,Mayor,Venezolana,1313,720,2033,0.354179764622997,Sin espacio exclusivo para la cocina,3439,Valle del Cauca
Hombre,Rural,76,Mayor,Venezolana,1313,720,2033,0.354179764622997,Sin recogida de basuras,1335,Valle del Cauca
Hombre,Rural,76,Mayor,Venezolana,2033,0,2033,0,Sin combustible adecuado para cocinar,267,Valle del Cauca
Hombre,Rural,76,Mayor,Venezolana,2033,0,2033,0,Sin electricidad,5575,Valle del Cauca
Hombre,Rural,76,Mayor,Venezolana,2033,0,2033,0,Sin empleo,7142,Valle del Cauca
Hombre,Rural,76,Mayor,Venezolana,2033,0,2033,0,Sin paredes duraderas,6643,Valle del Cauca
Hombre,Rural,76,Mayor,Venezolana,2033,0,2033,0,Sin pisos duraderos,6109,Valle del Cauca
Hombre,Rural,76,Mayor,Venezolana,2033,0,2033,0,Sin sanitario,5041,Valle del Cauca
Hombre,Rural,76,Menor,Colombiana,12872,1368,14241,0.0960943561972427,Sin empleo,7139,Valle del Cauca
Hombre,Rural,76,Menor,Colombiana,29033,80874,109907,0.735840177750118,Sin internet,3969,Valle del Cauca
Hombre,Rural,76,Menor,Colombiana,35057,74850,109907,0.681029433039358,Sin alcantarillado,2901,Valle del Cauca
Hombre,Rural,76,Menor,Colombiana,55954,53953,109907,0.490894127858892,Sin recogida de basuras,1331,Valle del Cauca
Hombre,Rural,76,Menor,Colombiana,67983,7996,75979,0.105240175442637,Sin suministro continuo de agua,2382,Valle del Cauca
Hombre,Rural,76,Menor,Colombiana,69149,40758,109907,0.370839099566816,Hacinamiento,797,Valle del Cauca
Hombre,Rural,76,Menor,Colombiana,75979,33928,109907,0.308695298119958,Sin acueducto,1865,Valle del Cauca
Hombre,Rural,76,Menor,Colombiana,79798,30109,109907,0.27394817987191,Sin sanitario,5037,Valle del Cauca
Hombre,Rural,76,Menor,Colombiana,84668,25239,109907,0.229639668410867,Sin combustible adecuado para cocinar,263,Valle del Cauca
Hombre,Rural,76,Menor,Colombiana,90588,19319,109907,0.175774858949058,Sin paredes duraderas,6639,Valle del Cauca
Hombre,Rural,76,Menor,Colombiana,92042,17865,109907,0.162545731804406,Sin refrigerador,4503,Valle del Cauca
Hombre,Rural,76,Menor,Colombiana,96777,13130,109907,0.119467741392503,Sin espacio exclusivo para la cocina,3435,Valle del Cauca
Hombre,Rural,76,Menor,Colombiana,108294,1613,109907,0.0146793610239921,Sin electricidad,5571,Valle del Cauca
Hombre,Rural,76,Menor,Colombiana,109479,428,109907,0.0038980805607645,Sin pisos duraderos,6105,Valle del Cauca
Hombre,Rural,76,Menor,Venezolana,0,969,969,1,Hacinamiento,798,Valle del Cauca
Hombre,Rural,76,Menor,Venezolana,0,969,969,1,Sin acueducto,1866,Valle del Cauca
Hombre,Rural,76,Menor,Venezolana,0,969,969,1,Sin alcantarillado,2902,Valle del Cauca
Hombre,Rural,76,Menor,Venezolana,0,969,969,1,Sin internet,3970,Valle del Cauca
Hombre,Rural,76,Menor,Venezolana,546,423,969,0.43611963443927,Sin espacio exclusivo para la cocina,3436,Valle del Cauca
Hombre,Rural,76,Menor,Venezolana,546,423,969,0.43611963443927,Sin recogida de basuras,1332,Valle del Cauca
Hombre,Rural,76,Menor,Venezolana,546,423,969,0.43611963443927,Sin refrigerador,4504,Valle del Cauca
Hombre,Rural,76,Menor,Venezolana,969,0,969,0,Sin combustible adecuado para cocinar,264,Valle del Cauca
Hombre,Rural,76,Menor,Venezolana,969,0,969,0,Sin electricidad,5572,Valle del Cauca
Hombre,Rural,76,Menor,Venezolana,969,0,969,0,Sin paredes duraderas,6640,Valle del Cauca
Hombre,Rural,76,Menor,Venezolana,969,0,969,0,Sin pisos duraderos,6106,Valle del Cauca
Hombre,Rural,76,Menor,Venezolana,969,0,969,0,Sin sanitario,5038,Valle del Cauca
Hombre,Urbano,5,Mayor,Colombiana,1061434,564580,1626013,0.347217187755033,Sin internet,3710,Antioquia
Hombre,Urbano,5,Mayor,Colombiana,1199844,129377,1329221,0.0973326408977408,Sin empleo,6914,Antioquia
Hombre,Urbano,5,Mayor,Colombiana,1452972,173042,1626013,0.106420955694461,Hacinamiento,538,Antioquia
Hombre,Urbano,5,Mayor,Colombiana,1520499,105515,1626013,0.0648915931443124,Sin espacio exclusivo para la cocina,3176,Antioquia
Hombre,Urbano,5,Mayor,Colombiana,1539771,86242,1626013,0.0530391446958555,Sin refrigerador,4244,Antioquia
Hombre,Urbano,5,Mayor,Colombiana,1557575,57870,1615445,0.0358230439071641,Sin suministro continuo de agua,2140,Antioquia
Hombre,Urbano,5,Mayor,Colombiana,1567010,59003,1626013,0.0362871240790513,Sin alcantarillado,2642,Antioquia
Hombre,Urbano,5,Mayor,Colombiana,1571163,54851,1626013,0.0337332951868662,Sin sanitario,4778,Antioquia
Hombre,Urbano,5,Mayor,Colombiana,1595136,30878,1626013,0.0189898066030698,Sin combustible adecuado para cocinar,4,Antioquia
Hombre,Urbano,5,Mayor,Colombiana,1615445,10569,1626013,0.00649970658298388,Sin acueducto,1606,Antioquia
Hombre,Urbano,5,Mayor,Colombiana,1617970,8044,1626013,0.00494684299649683,Sin paredes duraderas,6380,Antioquia
Hombre,Urbano,5,Mayor,Colombiana,1620109,5904,1626013,0.00363119147726581,Sin pisos duraderos,5846,Antioquia
Hombre,Urbano,5,Mayor,Colombiana,1625744,269,1626013,0.000165637189705817,Sin recogida de basuras,1072,Antioquia
Hombre,Urbano,5,Mayor,Colombiana,1625828,186,1626013,0.000114208542192826,Sin electricidad,5312,Antioquia
Hombre,Urbano,5,Mayor,Retornada,3675,4804,8478,0.566590648665321,Sin internet,3711,Antioquia
Hombre,Urbano,5,Mayor,Retornada,4020,4458,8478,0.525814451204876,Hacinamiento,539,Antioquia
Hombre,Urbano,5,Mayor,Retornada,5818,2660,8478,0.313748996698023,Sin refrigerador,4245,Antioquia
Hombre,Urbano,5,Mayor,Retornada,6520,657,7177,0.0915931461237597,Sin empleo,6915,Antioquia
Hombre,Urbano,5,Mayor,Retornada,7066,1412,8478,0.16656988967659,Sin suministro continuo de agua,2141,Antioquia
Hombre,Urbano,5,Mayor,Retornada,7389,1090,8478,0.128527037698206,Sin espacio exclusivo para la cocina,3177,Antioquia
Hombre,Urbano,5,Mayor,Retornada,8113,365,8478,0.0430929725515451,Sin pisos duraderos,5847,Antioquia
Hombre,Urbano,5,Mayor,Retornada,8336,142,8478,0.0167732227917183,Sin alcantarillado,2643,Antioquia
Hombre,Urbano,5,Mayor,Retornada,8336,142,8478,0.0167732227917183,Sin sanitario,4779,Antioquia
Hombre,Urbano,5,Mayor,Retornada,8478,0,8478,0,Sin acueducto,1607,Antioquia
Hombre,Urbano,5,Mayor,Retornada,8478,0,8478,0,Sin combustible adecuado para cocinar,5,Antioquia
Hombre,Urbano,5,Mayor,Retornada,8478,0,8478,0,Sin electricidad,5313,Antioquia
Hombre,Urbano,5,Mayor,Retornada,8478,0,8478,0,Sin paredes duraderas,6381,Antioquia
Hombre,Urbano,5,Mayor,Retornada,8478,0,8478,0,Sin recogida de basuras,1073,Antioquia
Hombre,Urbano,5,Mayor,Venezolana,28859,37609,66469,0.565817623139495,Sin internet,3712,Antioquia
Hombre,Urbano,5,Mayor,Venezolana,36795,29674,66469,0.446429979184131,Hacinamiento,540,Antioquia
Hombre,Urbano,5,Mayor,Venezolana,47682,18786,66469,0.28263559952892,Sin refrigerador,4246,Antioquia
Hombre,Urbano,5,Mayor,Venezolana,55918,10550,66469,0.158727921127174,Sin espacio exclusivo para la cocina,3178,Antioquia
Hombre,Urbano,5,Mayor,Venezolana,59967,5698,65665,0.0867726786235329,Sin empleo,6916,Antioquia
Hombre,Urbano,5,Mayor,Venezolana,63030,3152,66182,0.0476251908954054,Sin suministro continuo de agua,2142,Antioquia
Hombre,Urbano,5,Mayor,Venezolana,63134,3335,66469,0.05017254784671,Sin alcantarillado,2644,Antioquia
Hombre,Urbano,5,Mayor,Venezolana,63134,3335,66469,0.05017254784671,Sin sanitario,4780,Antioquia
Hombre,Urbano,5,Mayor,Venezolana,64405,2064,66469,0.0310508192449599,Sin combustible adecuado para cocinar,6,Antioquia
Hombre,Urbano,5,Mayor,Venezolana,66182,287,66469,0.00431767007900883,Sin acueducto,1608,Antioquia
Hombre,Urbano,5,Mayor,Venezolana,66289,180,66469,0.0027023809165602,Sin paredes duraderas,6382,Antioquia
Hombre,Urbano,5,Mayor,Venezolana,66385,84,66469,0.00125800888901994,Sin pisos duraderos,5848,Antioquia
Hombre,Urbano,5,Mayor,Venezolana,66469,0,66469,0,Sin electricidad,5314,Antioquia
Hombre,Urbano,5,Mayor,Venezolana,66469,0,66469,0,Sin recogida de basuras,1074,Antioquia
Hombre,Urbano,5,Menor,Colombiana,15877,4440,20317,0.218557285065646,Sin empleo,6911,Antioquia
Hombre,Urbano,5,Menor,Colombiana,352915,255605,608521,0.420043886756852,Sin internet,3707,Antioquia
Hombre,Urbano,5,Menor,Colombiana,448592,159929,608521,0.262815874628423,Hacinamiento,535,Antioquia
Hombre,Urbano,5,Menor,Colombiana,566000,36626,602626,0.0607776103807056,Sin suministro continuo de agua,2137,Antioquia
Hombre,Urbano,5,Menor,Colombiana,568009,40512,608521,0.0665739719289746,Sin espacio exclusivo para la cocina,3173,Antioquia
Hombre,Urbano,5,Menor,Colombiana,575521,33000,608521,0.054229412409471,Sin refrigerador,4241,Antioquia
Hombre,Urbano,5,Menor,Colombiana,579362,29158,608521,0.0479164800802997,Sin alcantarillado,2639,Antioquia
Hombre,Urbano,5,Menor,Colombiana,581579,26942,608521,0.0442739745747351,Sin sanitario,4775,Antioquia
Hombre,Urbano,5,Menor,Colombiana,602626,5895,608521,0.00968733684819596,Sin acueducto,1603,Antioquia
Hombre,Urbano,5,Menor,Colombiana,603393,5128,608521,0.00842673223770367,Sin pisos duraderos,5843,Antioquia
Hombre,Urbano,5,Menor,Colombiana,603515,5005,608521,0.00822538000761519,Sin paredes duraderas,6377,Antioquia
Hombre,Urbano,5,Menor,Colombiana,606227,2294,608521,0.00376928015760187,Sin combustible adecuado para cocinar,1,Antioquia
Hombre,Urbano,5,Menor,Colombiana,608521,0,608521,0,Sin electricidad,5309,Antioquia
Hombre,Urbano,5,Menor,Colombiana,608521,0,608521,0,Sin recogida de basuras,1069,Antioquia
Hombre,Urbano,5,Menor,Retornada,113,278,391,0.710690701081522,Sin empleo,6912,Antioquia
Hombre,Urbano,5,Menor,Retornada,737,374,1111,0.336338760971772,Sin internet,3708,Antioquia
Hombre,Urbano,5,Menor,Retornada,800,311,1111,0.279738693820161,Hacinamiento,536,Antioquia
Hombre,Urbano,5,Menor,Retornada,1025,86,1111,0.0771098212380921,Sin refrigerador,4242,Antioquia
Hombre,Urbano,5,Menor,Retornada,1111,0,1111,0,Sin acueducto,1604,Antioquia
Hombre,Urbano,5,Menor,Retornada,1111,0,1111,0,Sin alcantarillado,2640,Antioquia
Hombre,Urbano,5,Menor,Retornada,1111,0,1111,0,Sin combustible adecuado para cocinar,2,Antioquia
Hombre,Urbano,5,Menor,Retornada,1111,0,1111,0,Sin electricidad,5310,Antioquia
Hombre,Urbano,5,Menor,Retornada,1111,0,1111,0,Sin espacio exclusivo para la cocina,3174,Antioquia
Hombre,Urbano,5,Menor,Retornada,1111,0,1111,0,Sin paredes duraderas,6378,Antioquia
Hombre,Urbano,5,Menor,Retornada,1111,0,1111,0,Sin pisos duraderos,5844,Antioquia
Hombre,Urbano,5,Menor,Retornada,1111,0,1111,0,Sin recogida de basuras,1070,Antioquia
Hombre,Urbano,5,Menor,Retornada,1111,0,1111,0,Sin sanitario,4776,Antioquia
Hombre,Urbano,5,Menor,Retornada,1111,0,1111,0,Sin suministro continuo de agua,2138,Antioquia
Hombre,Urbano,5,Menor,Venezolana,815,190,1005,0.188994276109346,Sin empleo,6913,Antioquia
Hombre,Urbano,5,Menor,Venezolana,11648,23472,35120,0.668348997278753,Hacinamiento,537,Antioquia
Hombre,Urbano,5,Menor,Venezolana,15140,19980,35120,0.568898912953414,Sin internet,3709,Antioquia
Hombre,Urbano,5,Menor,Venezolana,25492,9628,35120,0.274156298147519,Sin refrigerador,4243,Antioquia
Hombre,Urbano,5,Menor,Venezolana,29793,5327,35120,0.151667386580782,Sin espacio exclusivo para la cocina,3175,Antioquia
Hombre,Urbano,5,Menor,Venezolana,33310,1810,35120,0.0515428134395484,Sin suministro continuo de agua,2139,Antioquia
Hombre,Urbano,5,Menor,Venezolana,33538,1582,35120,0.0450514565376412,Sin alcantarillado,2641,Antioquia
Hombre,Urbano,5,Menor,Venezolana,33538,1582,35120,0.0450514565376412,Sin sanitario,4777,Antioquia
Hombre,Urbano,5,Menor,Venezolana,34940,180,35120,0.00511456771126822,Sin paredes duraderas,6379,Antioquia
Hombre,Urbano,5,Menor,Venezolana,35120,0,35120,0,Sin acueducto,1605,Antioquia
Hombre,Urbano,5,Menor,Venezolana,35120,0,35120,0,Sin combustible adecuado para cocinar,3,Antioquia
Hombre,Urbano,5,Menor,Venezolana,35120,0,35120,0,Sin electricidad,5311,Antioquia
Hombre,Urbano,5,Menor,Venezolana,35120,0,35120,0,Sin pisos duraderos,5845,Antioquia
Hombre,Urbano,5,Menor,Venezolana,35120,0,35120,0,Sin recogida de basuras,1071,Antioquia
Hombre,Urbano,8,Mayor,Colombiana,366474,371589,738063,0.503465286838657,Sin internet,3716,Atlántico
Hombre,Urbano,8,Mayor,Colombiana,528378,209685,738063,0.284101628180792,Hacinamiento,544,Atlántico
Hombre,Urbano,8,Mayor,Colombiana,581470,29694,611163,0.0485852224086791,Sin empleo,6920,Atlántico
Hombre,Urbano,8,Mayor,Colombiana,603533,134530,738063,0.18227468386845,Sin espacio exclusivo para la cocina,3182,Atlántico
Hombre,Urbano,8,Mayor,Colombiana,665902,66994,732896,0.0914097622868405,Sin suministro continuo de agua,2146,Atlántico
Hombre,Urbano,8,Mayor,Colombiana,680693,57370,738063,0.0777303292537358,Sin refrigerador,4250,Atlántico
Hombre,Urbano,8,Mayor,Colombiana,693681,44382,738063,0.060133674225642,Sin alcantarillado,2648,Atlántico
Hombre,Urbano,8,Mayor,Colombiana,721945,16118,738063,0.0218377970444257,Sin combustible adecuado para cocinar,10,Atlántico
Hombre,Urbano,8,Mayor,Colombiana,723875,14188,738063,0.0192236435101069,Sin recogida de basuras,1078,Atlántico
Hombre,Urbano,8,Mayor,Colombiana,728084,9979,738063,0.013519897352936,Sin sanitario,4784,Atlántico
Hombre,Urbano,8,Mayor,Colombiana,730016,8047,738063,0.0109032900985417,Sin pisos duraderos,5852,Atlántico
Hombre,Urbano,8,Mayor,Colombiana,732896,5167,738063,0.00700090642668715,Sin acueducto,1612,Atlántico
Hombre,Urbano,8,Mayor,Colombiana,736392,1671,738063,0.00226343686108096,Sin paredes duraderas,6386,Atlántico
Hombre,Urbano,8,Mayor,Colombiana,737923,140,738063,0.000189446104194357,Sin electricidad,5318,Atlántico
Hombre,Urbano,8,Mayor,Retornada,5337,11272,16609,0.678682150239304,Sin internet,3717,Atlántico
Hombre,Urbano,8,Mayor,Retornada,8587,8022,16609,0.482974693185506,Hacinamiento,545,Atlántico
Hombre,Urbano,8,Mayor,Retornada,12590,4019,16609,0.241984035952523,Sin espacio exclusivo para la cocina,3183,Atlántico
Hombre,Urbano,8,Mayor,Retornada,13265,3343,16609,0.201305289979812,Sin refrigerador,4251,Atlántico
Hombre,Urbano,8,Mayor,Retornada,14239,671,14909,0.0449786098229413,Sin empleo,6921,Atlántico
Hombre,Urbano,8,Mayor,Retornada,15221,1388,16609,0.0835413825512973,Sin alcantarillado,2649,Atlántico
